date,ad_product_category,region,ad_placement,industry,impressions,cpm,customer_id,account_id,revenue
2019-02-24,A,Three,Alpha,A,0,,87453265981634002944,6777.0,
2019-02-24,A,Two,Beta,A,0,,52019824691630899200,6914.0,
2019-02-24,A,Two,Beta,A,0,,75822428221638000640,12404.0,
2019-02-24,A,Two,Beta,A,0,,1521530941635399936,10060.0,
2019-02-24,A,Three,Alpha,A,0,,58712176691637297152,11739.0,
2019-02-24,A,Four,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-02-24,A,Two,Alpha,A,0,,17646172211636899840,11415.0,
2019-02-24,A,Two,Alpha,A,0,,25152706611629801472,10525.0,
2019-02-24,A,Two,Beta,A,0,,73821583411630194688,6338.0,
2019-02-24,A,Two,Alpha,A,0,,15467919421633499136,7591.0,
2019-02-24,A,Two,Alpha,N,0,,.63357E+151.63357E+1,8363.0,
2019-02-24,A,Two,Alpha,A,0,,78853754931634995200,10673.0,
2019-02-24,A,Two,Beta,A,0,,43319449651632799744,10507.0,
2019-02-24,A,Two,Alpha,A,0,,92724121651633504256,8348.0,
2019-02-24,A,Two,Alpha,A,0,,71375575091631603712,6026.0,
2019-02-24,A,Two,Alpha,A,0,,65065687136565698560,736.0,
2019-02-24,A,Two,Beta,A,0,,73396869181636296704,4219.0,
2019-02-24,A,Two,Alpha,A,0,,414832696599552000,7591.0,
2019-02-24,A,Two,Alpha,A,0,,81715497021633708032,8825.0,
2019-02-24,A,Two,Alpha,A,0,,87453265981634002944,6777.0,
2019-02-24,A,Two,Alpha,N,0,,15359795251636699136,11196.0,
2019-02-24,A,Two,Alpha,A,0,,59340144691633102848,6777.0,
2019-02-24,A,Two,Alpha,A,0,,33406668861636898816,11552.0,
2019-02-24,A,Two,Alpha,A,0,,54274201651633102848,6777.0,
2019-02-24,A,Two,Beta,A,0,,13029990496521199616,2111.0,
2019-02-24,A,Four,Alpha,E,0,,1712486461635680000,10313.0,
2019-02-24,A,Four,Alpha,A,0,,52226201651636699136,11215.0,
2019-02-24,A,Two,Beta,N,0,,87531264051636092928,10620.0,
2019-02-24,A,Two,Beta,A,0,,30385971256673701888,6289.0,
2019-02-24,A,Two,Beta,N,0,,95074314291637501952,11911.0,
2019-02-24,A,One,Beta,A,6329530,15.146136717000001,89698641961632104448,6777.0,95867.92673435302
2019-02-24,A,Two,Beta,A,0,,56855582781636902912,11441.0,
2019-02-24,A,Two,Beta,A,0,,12850769986675599360,1041.0,
2019-02-24,A,Two,Beta,A,0,,48312012861636100096,276.0,
2019-02-24,A,Two,Beta,A,0,,87993466941634396160,3218.0,
2019-02-24,A,Two,Alpha,N,0,,19982100531631599616,7281.0,
2019-02-24,A,Two,Alpha,O,0,,41952809011637501952,11941.0,
2019-02-24,A,One,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-24,A,Two,Alpha,A,0,,87993466941634396160,3218.0,
2019-02-24,A,Two,Beta,A,0,,68891842611635896320,10265.0,
2019-02-24,A,Two,Alpha,N,0,,89541703746670198784,5188.0,
2019-02-24,A,Two,Beta,K,0,,73198796861636100096,10690.0,
2019-02-24,A,Two,Alpha,P,0,,88673730621637804032,12110.0,
2019-02-24,A,Two,Alpha,N,0,,62455040061637500928,12016.0,
2019-02-24,A,Two,Alpha,A,0,,27637698621638201344,12560.0,
2019-02-24,C,Four,Beta,B,0,,7321262131637220352,0.0,
2019-02-24,A,Four,Alpha,A,0,,54274201651633102848,6777.0,
2019-02-24,A,Eleven,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-24,A,Four,Alpha,A,0,,59340144691633102848,6777.0,
2019-02-24,A,Two,Alpha,A,0,,74785515581634707456,10507.0,
2019-02-24,A,Two,Alpha,A,0,,73009745976672198656,5710.0,
2019-02-24,A,Two,Alpha,P,0,,87816581171637796864,12109.0,
2019-02-24,A,Four,Alpha,A,0,,56528291891633102848,6777.0,
2019-02-24,A,Two,Beta,A,0,,15707197491629799424,10673.0,
2019-02-24,A,Two,Alpha,A,0,,93626624061635493888,2214.0,
2019-02-24,A,Two,Beta,B,23040846,4.940404212000001,0,0.0,113831.09262644337
2019-02-24,A,Two,Alpha,N,0,,87531264051636092928,10620.0,
2019-02-24,A,Two,Beta,C,0,,91389644861636100096,11016.0,
2019-02-24,A,Two,Alpha,A,0,,95586375731634798592,154.0,
2019-02-24,A,Two,Beta,A,0,,32703928381635198976,10673.0,
2019-02-24,A,One,Alpha,E,0,,13291253821635999744,10546.0,
2019-02-24,A,Two,Alpha,A,0,,.63752E+151.63752E+1,4352.0,
2019-02-24,A,Two,Alpha,A,0,,50685173826659098624,4365.0,
2019-02-24,A,Two,Alpha,P,0,,86240890941637804032,12108.0,
2019-02-24,A,Four,Alpha,A,0,,25541437496669999104,3363.0,
2019-02-24,A,Four,Alpha,A,0,,.63486E+151.63486E+1,154.0,
2019-02-24,B,Four,Alpha,B,0,,74535188541637492736,,
2019-02-24,A,Seven,Alpha,E,0,,.63498E+151.63498E+1,9734.0,
2019-02-24,A,Two,Alpha,A,0,,71876300851631497216,9923.0,
2019-02-24,A,Two,Beta,N,0,,2987397181633569792,8365.0,
2019-02-24,B,Two,Alpha,B,0,,53838571571630997504,,
2019-02-24,A,Two,Alpha,A,0,,49931284531634003968,6777.0,
2019-02-24,A,Two,Beta,N,0,,1407580211633570048,8362.0,
2019-02-24,A,Two,Alpha,N,0,,53483755581636902912,11380.0,
2019-02-24,A,Four,Alpha,A,0,,51587276861634002944,6777.0,
2019-02-24,A,Seven,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-24,A,Two,Alpha,A,0,,87497646141632806912,8885.0,
2019-02-24,A,One,Beta,A,107448,32.08209498,3160955011632169984,6777.0,3447.1569414110404
2019-02-24,A,Two,Beta,O,0,,41952809011637501952,11941.0,
2019-02-24,A,Two,Beta,A,0,,78853754931634995200,10673.0,
2019-02-24,A,Two,Alpha,A,0,,97214730291635503104,6459.0,
2019-02-24,A,Two,Alpha,D,0,,14916331581634099200,8874.0,
2019-02-24,A,Two,Alpha,A,0,,70527969346660696064,6026.0,
2019-02-24,A,Four,Alpha,A,0,,48341934141635002368,9742.0,
2019-02-24,A,Two,Alpha,A,0,,55149158461633101824,6777.0,
2019-02-24,A,Three,Beta,A,0,,61899878451633102848,6777.0,
2019-02-24,A,Two,Alpha,A,0,,75822428221638000640,12404.0,
2019-02-24,A,Two,Alpha,P,0,,13766451251637499904,11477.0,
2019-02-24,A,Two,Beta,C,0,,.63179E+151.63179E+1,7616.0,
2019-02-24,A,One,Beta,E,0,,69210859581635297280,9735.0,
2019-02-24,A,Two,Alpha,R,0,,81443205181638492160,9498.0,
2019-02-24,A,Two,Alpha,A,0,,99061842026567106560,12.0,
2019-02-24,A,Two,Alpha,N,0,,1407580211633570048,8362.0,
2019-02-24,A,Two,Beta,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Two,Alpha,A,0,,27637698621638201344,12560.0,
2019-02-25,A,Two,Alpha,N,0,,21238476861631598592,7284.0,
2019-02-25,A,Two,Alpha,A,0,,38803753021633101824,8122.0,
2019-02-25,A,Two,Alpha,D,0,,14916331581634099200,8874.0,
2019-02-25,A,Three,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Three,Beta,A,0,,61899878451633102848,6777.0,
2019-02-25,A,Three,Alpha,C,0,,34006118451632201728,7704.0,
2019-02-25,A,Four,Alpha,A,0,,72853616691633102848,8139.0,
2019-02-25,A,One,Beta,A,5792483,18.097348461,89698641961632104448,6777.0,104828.58330541865
2019-02-25,A,Two,Alpha,N,0,,95074314291637501952,11911.0,
2019-02-25,A,Two,Alpha,A,0,,60563169386578198528,888.0,
2019-02-25,A,Two,Beta,N,0,,63594690621637804032,12084.0,
2019-02-25,A,Two,Beta,C,0,,.63179E+151.63179E+1,7616.0,
2019-02-25,A,Two,Alpha,F,0,,36540108861636898816,11457.0,
2019-02-25,A,Four,Beta,A,0,,.63695E+151.63695E+1,11461.0,
2019-02-25,A,Two,Alpha,N,0,,19982100531631599616,7281.0,
2019-02-25,A,Two,Alpha,B,198542,4.677813213,0,0.0,928.742390935446
2019-02-25,A,Eleven,Alpha,C,0,,34006118451632201728,7704.0,
2019-02-25,A,Two,Alpha,N,0,,.63357E+151.63357E+1,8364.0,
2019-02-25,A,Two,Alpha,A,0,,43319449651632799744,10507.0,
2019-02-25,A,Two,Beta,A,0,,43319449651632799744,10507.0,
2019-02-25,A,Two,Alpha,A,0,,68891842611635896320,10265.0,
2019-02-25,A,Two,Alpha,N,0,,2987397181633569792,8365.0,
2019-02-25,A,Seven,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-02-25,A,Two,Beta,A,0,,73396869181636296704,4219.0,
2019-02-25,A,Two,Beta,A,0,,81715497021633708032,8825.0,
2019-02-25,A,Two,Beta,P,0,,89268326451637796864,12111.0,
2019-02-25,A,Two,Alpha,A,0,,59340144691633102848,6777.0,
2019-02-25,A,Two,Alpha,A,0,,87453265981634002944,6777.0,
2019-02-25,A,Two,Beta,N,0,,23480033331631599616,7291.0,
2019-02-25,A,Four,Alpha,A,0,,60938496051633102848,6777.0,
2019-02-25,C,Four,Beta,B,0,,7321262131637220352,0.0,
2019-02-25,A,Two,Beta,C,0,,87730769981636902912,11406.0,
2019-02-25,A,Two,Alpha,A,0,,54274201651633102848,6777.0,
2019-02-25,A,Two,Alpha,A,0,,48312012861636100096,276.0,
2019-02-25,A,Four,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-02-25,A,Two,Beta,A,0,,96250490931637207040,820.0,
2019-02-25,A,Two,Alpha,N,0,,82821242931635404800,10050.0,
2019-02-25,A,Two,Alpha,A,0,,.63695E+151.63695E+1,11461.0,
2019-02-25,A,Three,Alpha,A,0,,77653893171630292992,6065.0,
2019-02-25,A,One,Beta,A,35537,13.191545345999998,81046179951632105472,6777.0,468.78794696080195
2019-02-25,A,Two,Beta,A,0,,314695731629870016,4219.0,
2019-02-25,A,Two,Alpha,A,0,,71080417341631496192,9923.0,
2019-02-25,A,Two,Beta,A,0,,60119408691636002816,2214.0,
2019-02-25,A,Two,Alpha,A,0,,86329753651637796864,12169.0,
2019-02-25,A,Two,Alpha,A,0,,54546094131630497792,6706.0,
2019-02-25,A,Two,Beta,D,0,,26365839421637300224,11622.0,
2019-02-25,A,Three,Beta,E,0,,69210859581635297280,9735.0,
2019-02-25,A,One,Beta,A,376164,14.480751906,41520445521634902016,6777.0,5447.137559968584
2019-02-25,A,Two,Beta,A,0,,7065671731632130048,820.0,
2019-02-25,A,Two,Alpha,A,0,,29784105011637100544,11171.0,
2019-02-25,A,Two,Alpha,A,0,,91279636531632701440,8093.0,
2019-02-25,A,Two,Alpha,A,0,,78107791411634798592,9585.0,
2019-02-25,A,Two,Alpha,A,0,,52134645811634601984,9382.0,
2019-02-25,A,Two,Alpha,R,0,,67017861181636100096,10557.0,
2019-02-25,A,Two,Beta,A,0,,54546094131630497792,6706.0,
2019-02-25,A,Four,Alpha,A,0,,52226201651636699136,11215.0,
2019-02-25,A,Two,Alpha,N,0,,63912171571637796864,12086.0,
2019-02-25,A,Two,Alpha,A,0,,73396869181636296704,4219.0,
2019-02-25,A,Two,Beta,N,0,,64780728381638098944,12421.0,
2019-02-25,A,Eleven,Alpha,A,0,,77653893171630292992,6065.0,
2019-02-25,B,Ten,Alpha,E,0,,75336079421631004672,5714.0,
2019-02-25,A,Two,Alpha,A,0,,94463815731635601408,10161.0,
2019-02-25,A,One,Beta,A,60683,13.206965331,72164884621632102400,6777.0,801.438277181073
2019-02-25,A,Two,Beta,A,0,,10250383421636300800,10892.0,
2019-02-25,A,Two,Beta,A,0,,93626624061635493888,2214.0,
2019-02-25,A,Two,Alpha,A,0,,.63558E+151.63558E+1,10957.0,
2019-02-25,A,Two,Beta,A,0,,91539025971634307072,10681.0,
2019-02-25,A,Two,Alpha,A,0,,60429363306514096128,333.0,
2019-02-25,A,Two,Alpha,D,0,,84000563251638501376,6621.0,
2019-02-25,A,Two,Alpha,F,0,,98741555251631800320,6623.0,
2019-02-25,A,Two,Beta,N,0,,85597265976675106816,5995.0,
2019-02-25,A,Two,Alpha,A,0,,60938496051633102848,6777.0,
2019-02-25,A,Two,Alpha,D,0,,18005934141633099776,7762.0,
2019-02-25,A,Three,Alpha,A,0,,25541437496669999104,3363.0,
2019-02-25,A,Two,Alpha,A,0,,74785515581634707456,10507.0,
2019-02-25,A,Two,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Two,Alpha,A,0,,32703928381635198976,10673.0,
2019-02-25,A,Two,Alpha,N,0,,3702169661633569792,8366.0,
2019-02-25,A,Two,Alpha,A,0,,86759311421632200704,2214.0,
2019-02-25,A,Two,Alpha,A,0,,56855582781636902912,11441.0,
2019-02-25,A,Two,Alpha,P,0,,86240890941637804032,12108.0,
2019-02-25,A,Two,Alpha,A,0,,79458181171634798592,9587.0,
2019-02-25,A,Two,Alpha,N,0,,89541703746670198784,5188.0,
2019-02-25,A,Two,Alpha,A,0,,6112440381633410048,8252.0,
2019-02-25,A,Two,Alpha,A,0,,67062640691635003392,9750.0,
2019-02-25,A,Three,Alpha,A,0,,51587276861634002944,6777.0,
2019-02-25,A,Two,Alpha,A,0,,314695731629870016,4219.0,
2019-02-25,A,Two,Alpha,N,0,,27012218931637899264,12202.0,
2019-02-25,A,Two,Beta,A,0,,71375575091631603712,6026.0,
2019-02-25,A,Two,Beta,A,0,,71080417341631496192,9923.0,
2019-02-25,A,Two,Alpha,A,0,,50884608051634003968,6777.0,
2019-02-25,A,Two,Alpha,A,0,,32103444531632898048,10507.0,
2019-02-25,A,Three,Alpha,A,0,,87453265981634002944,6777.0,
2019-02-25,A,Three,Alpha,E,0,,13291253821635999744,10546.0,
2019-02-25,B,Four,Alpha,F,0,,81396561981634199552,12049.0,
2019-02-25,A,Two,Beta,A,0,,.63752E+151.63752E+1,4352.0,
2019-02-25,A,One,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Four,Alpha,A,0,,.63486E+151.63486E+1,154.0,
2019-02-25,A,Two,Beta,A,0,,27309455426665000960,5641.0,
2019-02-25,A,Two,Alpha,F,0,,83992176691634896896,9614.0,
2019-02-25,A,Two,Alpha,A,0,,55819622461630496768,6706.0,
2019-02-25,A,Seven,Alpha,A,0,,58712176691637297152,11739.0,
2019-02-25,A,Two,Alpha,A,0,,5901824051637579776,12038.0,
2019-02-25,A,Two,Beta,A,0,,33406668861636898816,11552.0,
2019-02-25,A,Two,Alpha,A,0,,97214730291635503104,6459.0,
2019-02-25,A,Two,Alpha,A,0,,92152463421634805760,154.0,
2019-02-25,A,Two,Beta,I,0,,13915484221637300224,11733.0,
2019-02-25,A,Two,Alpha,N,0,,.63792E+151.63792E+1,12203.0,
2019-02-25,A,Two,Alpha,A,0,,89583759411634798592,154.0,
2019-02-25,A,Thirteen,Alpha,A,0,,67062640691635003392,9750.0,
2019-02-25,A,Two,Alpha,C,0,,.63179E+151.63179E+1,7616.0,
2019-02-25,A,Two,Beta,B,22712218,4.739930853,0,0.0,107654.34283826195
2019-02-25,A,Two,Alpha,A,0,,7065671731632130048,820.0,
2019-02-25,A,Two,Beta,A,0,,32703928381635198976,10673.0,
2019-02-25,A,Two,Beta,A,0,,55819622461630496768,6706.0,
2019-02-25,A,Two,Beta,A,0,,66805217331632701440,2130.0,
2019-02-25,A,Three,Alpha,A,0,,5225195586670860288,5294.0,
2019-02-25,A,Two,Beta,N,0,,25316925491634298880,9197.0,
2019-02-25,A,Two,Alpha,A,0,,52310671421631496192,7159.0,
2019-02-25,A,Two,Beta,A,0,,87497646141632806912,8885.0,
2019-02-25,A,Two,Beta,A,0,,32103444531632898048,10507.0,
2019-02-25,B,Four,Gamma,B,0,,38440990781636001792,,
2019-02-25,A,Two,Alpha,A,0,,79373056061633593344,8704.0,
2019-02-25,A,Four,Alpha,A,0,,61899878451633102848,6777.0,
2019-02-25,A,Two,Beta,A,0,,38803753021633101824,8122.0,
2019-02-25,A,One,Beta,A,462551,36.220469460000004,10094735801109999616,3363.0,16753.814369192463
2019-02-25,A,Seven,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Three,Beta,A,0,,51587276861634002944,6777.0,
2019-02-25,A,Two,Beta,N,0,,89399982141636100096,10623.0,
2019-02-25,A,Two,Beta,A,0,,33291704371635200000,10673.0,
2019-02-25,A,Two,Beta,A,0,,64545945656657002496,2047.0,
2019-02-25,A,Two,Alpha,F,0,,90242918451632291840,7761.0,
2019-02-25,A,Two,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Two,Alpha,E,0,,87253145651631603712,2521.0,
2019-02-25,A,Seven,Alpha,E,0,,.63498E+151.63498E+1,9734.0,
2019-02-25,A,Two,Beta,N,0,,.63792E+151.63792E+1,12203.0,
2019-02-25,A,Three,Beta,A,0,,60938496051633102848,6777.0,
2019-02-25,A,Two,Alpha,N,0,,64780728381638098944,12421.0,
2019-02-25,A,Two,Alpha,N,0,,62455040061637500928,12016.0,
2019-02-25,A,Two,Beta,A,0,,73990860861636608000,11027.0,
2019-02-25,B,Four,Alpha,B,0,,38440990781636001792,,
2019-02-25,A,Two,Alpha,A,0,,73720094771638001664,12402.0,
2019-02-25,A,Two,Beta,C,0,,91389644861636100096,11016.0,
2019-02-25,A,Two,Alpha,A,0,,25152706611629801472,10525.0,
2019-02-25,A,Two,Alpha,E,0,,84865638451634307072,9139.0,
2019-02-25,A,Two,Beta,A,0,,21078814771631702016,7428.0,
2019-02-25,A,Two,Beta,A,0,,65453168696634703872,2730.0,
2019-02-25,A,Two,Alpha,A,0,,71270318131632799744,8884.0,
2019-02-25,B,Four,Alpha,H,0,,94514872381635592192,10305.0,
2019-02-25,A,Two,Beta,N,0,,47990794296675098624,5994.0,
2019-02-25,A,Two,Alpha,N,0,,64301240371637796864,12088.0,
2019-02-25,A,Two,Beta,N,0,,19261429821631598592,7279.0,
2019-02-25,B,Four,Alpha,B,0,,74535188541637492736,,
2019-02-25,A,Two,Alpha,A,0,,27309455426665000960,5641.0,
2019-02-25,A,Three,Alpha,U,0,,1414656051632940032,7969.0,
2019-02-25,A,Two,Alpha,A,0,,14644551731633000448,10060.0,
2019-02-25,A,Two,Alpha,A,0,,1521530941635399936,10060.0,
2019-02-25,A,Two,Beta,A,0,,6112440381633410048,8252.0,
2019-02-25,A,Two,Beta,N,0,,1407580211633570048,8362.0,
2019-02-25,A,One,Beta,B,81550,9.170134512,58987130951634796544,9218.0,747.8244694536
2019-02-25,A,Two,Alpha,A,0,,59655690291631497216,3381.0,
2019-02-25,A,Two,Alpha,R,0,,81443205181638492160,9498.0,
2019-02-25,A,Two,Alpha,A,0,,84220713021631692800,7162.0,
2019-02-25,A,Two,Alpha,N,0,,70312826931637403648,11750.0,
2019-02-25,A,Two,Beta,A,0,,15467919421633499136,7591.0,
2019-02-25,A,Two,Alpha,P,0,,13766451251637499904,11477.0,
2019-02-25,A,Four,Alpha,A,0,,25541437496669999104,3363.0,
2019-02-25,A,Two,Beta,A,0,,71270318131632799744,8884.0,
2019-02-25,A,Two,Beta,B,0,,62064189546546003968,709.0,
2019-02-25,A,Eleven,Alpha,U,0,,1414656051632940032,7969.0,
2019-02-25,A,One,Beta,B,145116,15.465223332,6463907911632310272,7697.0,2244.251349046512
2019-02-25,A,Two,Alpha,A,0,,70226104386638798848,2457.0,
2019-02-25,A,Two,Alpha,N,0,,67176058941638197248,12573.0,
2019-02-25,A,Two,Alpha,A,0,,95586375731634798592,154.0,
2019-02-25,A,Two,Alpha,N,0,,25316925491634298880,9197.0,
2019-02-25,A,Four,Alpha,A,0,,49931284531634003968,6777.0,
2019-02-25,A,Two,Alpha,A,0,,66805217331632701440,2130.0,
2019-02-25,A,Two,Beta,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Three,Alpha,A,0,,60938496051633102848,6777.0,
2019-02-25,A,Two,Beta,N,0,,95074314291637501952,11911.0,
2019-02-25,A,Two,Alpha,A,0,,91539025971634307072,10681.0,
2019-02-25,A,Two,Alpha,A,0,,68608286781632299008,6435.0,
2019-02-25,A,Two,Alpha,N,0,,1407580211633570048,8362.0,
2019-02-25,A,Two,Alpha,R,0,,.63606E+151.63606E+1,10422.0,
2019-02-25,A,Two,Beta,A,0,,87993466941634396160,3218.0,
2019-02-25,A,Four,Alpha,A,0,,4810291251634860032,9574.0,
2019-02-25,A,Four,Alpha,A,0,,64545945656657002496,2047.0,
2019-02-25,C,Four,Delta,B,0,,38440990781636001792,,
2019-02-25,A,Two,Alpha,F,0,,87687659581634101248,8961.0,
2019-02-25,A,Two,Beta,A,0,,29784105011637100544,11171.0,
2019-02-25,A,Two,Alpha,A,0,,55149158461633101824,6777.0,
2019-02-25,A,Two,Beta,A,0,,.63495E+151.63495E+1,9685.0,
2019-02-25,A,Two,Alpha,I,0,,13915484221637300224,11733.0,
2019-02-25,A,Two,Beta,A,0,,15707197491629799424,10673.0,
2019-02-25,A,Two,Alpha,H,0,,60524001341635698688,9616.0,
2019-02-25,A,Three,Beta,A,0,,49580800056675303424,6055.0,
2019-02-25,A,One,Beta,A,295,7.17825,.63217E+151.63217E+1,6777.0,2.11758375
2019-02-25,A,Eight,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Two,Alpha,N,0,,23840665651637198848,11543.0,
2019-02-25,A,Two,Beta,N,0,,64301240371637796864,12088.0,
2019-02-25,A,Two,Beta,N,0,,82821242931635404800,10050.0,
2019-02-25,A,Two,Alpha,A,0,,50685173826659098624,4365.0,
2019-02-25,A,Two,Alpha,N,0,,19261429821631598592,7279.0,
2019-02-25,A,Two,Alpha,N,0,,23480033331631599616,7291.0,
2019-02-25,A,Two,Beta,N,0,,29892649021634600960,9293.0,
2019-02-25,A,Eight,Alpha,A,0,,87078062131635896320,10310.0,
2019-02-25,A,Two,Alpha,A,0,,.63435E+151.63435E+1,9042.0,
2019-02-25,A,Two,Beta,A,0,,92724121651633504256,8348.0,
2019-02-25,A,Two,Alpha,A,0,,93589350451637895168,820.0,
2019-02-25,A,Two,Alpha,A,0,,12850769986675599360,1041.0,
2019-02-25,A,Two,Alpha,A,0,,49931284531634003968,6777.0,
2019-02-25,A,Two,Alpha,R,0,,96801566771632898048,7937.0,
2019-02-25,A,Four,Alpha,A,0,,87453265981634002944,6777.0,
2019-02-25,A,Two,Alpha,A,0,,48341934141635002368,9742.0,
2019-02-25,A,Two,Beta,A,0,,3514060861636329984,10888.0,
2019-02-25,A,Two,Alpha,N,0,,15359795251636699136,11196.0,
2019-02-25,A,Two,Alpha,C,0,,27006412851633799168,8715.0,
2019-02-25,A,Two,Beta,N,0,,19982100531631599616,7281.0,
2019-02-25,A,Two,Alpha,A,0,,25541437496669999104,3363.0,
2019-02-25,A,Two,Alpha,A,0,,17646172211636899840,11415.0,
2019-02-25,A,Two,Alpha,A,0,,.63752E+151.63752E+1,4352.0,
2019-02-25,A,Two,Alpha,N,0,,29634631736709300224,12357.0,
2019-02-25,A,Two,Alpha,N,0,,22833745981637099520,11523.0,
2019-02-25,A,Two,Beta,P,0,,88673730621637804032,12110.0,
2019-02-25,A,Two,Alpha,A,0,,73009745976672198656,5710.0,
2019-02-25,A,Two,Beta,N,0,,23840665651637198848,11543.0,
2019-02-25,A,Four,Alpha,B,704,2.3419024389,0,0.0,1.6486993169856001
2019-02-25,B,Four,Alpha,B,0,,412375096651870016,,
2019-02-25,A,Two,Alpha,A,0,,65065687136565698560,736.0,
2019-02-25,A,Two,Alpha,A,0,,21078814771631702016,7428.0,
2019-02-25,A,One,Beta,B,163494,13.539075150000002,34726922361636700160,7699.0,2213.5575525741006
2019-02-25,A,Two,Alpha,P,0,,88673730621637804032,12110.0,
2019-02-25,A,Two,Alpha,A,0,,72853616691633102848,8139.0,
2019-02-25,A,Two,Alpha,P,0,,89268326451637796864,12111.0,
2019-02-25,A,Two,Alpha,A,0,,93163540541634805760,154.0,
2019-02-25,A,Two,Alpha,R,0,,88407050291633504256,8262.0,
2019-02-25,A,Three,Alpha,A,0,,61899878451633102848,6777.0,
2019-02-25,A,Three,Alpha,A,0,,50884608051634003968,6777.0,
2019-02-25,A,Two,Beta,P,0,,86240890941637804032,12108.0,
2019-02-25,A,Two,Alpha,P,0,,87816581171637796864,12109.0,
2019-02-25,A,Two,Beta,A,0,,79373056061633593344,8704.0,
2019-02-25,A,Two,Alpha,A,0,,73821583411630194688,6338.0,
2019-02-25,A,Two,Beta,A,0,,27637698621638201344,12560.0,
2019-02-25,A,Three,Alpha,A,0,,61424107571633102848,6777.0,
2019-02-25,A,Two,Beta,N,0,,22833745981637099520,11523.0,
2019-02-25,A,Nine,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Seven,Alpha,E,0,,10091089971634300928,9142.0,
2019-02-25,A,Two,Alpha,A,0,,15772835896673699840,6289.0,
2019-02-25,A,Two,Alpha,A,0,,79386398781635002368,10673.0,
2019-02-25,A,Two,Beta,A,0,,414832696599552000,7591.0,
2019-02-25,A,Four,Alpha,A,0,,51587276861634002944,6777.0,
2019-02-25,A,Two,Alpha,E,0,,39481436211636903936,11368.0,
2019-02-25,A,Two,Alpha,A,0,,87497646141632806912,8885.0,
2019-02-25,A,Two,Alpha,E,0,,51050741811632398336,7763.0,
2019-02-25,A,Thirteen,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Two,Alpha,A,0,,13029990496521199616,2111.0,
2019-02-25,A,Two,Alpha,A,0,,75195934781634707456,10507.0,
2019-02-25,A,Four,Alpha,A,0,,59340144691633102848,6777.0,
2019-02-25,A,Two,Beta,A,0,,17417738306665900032,7546.0,
2019-02-25,A,Two,Alpha,A,0,,92724121651633504256,8348.0,
2019-02-25,A,Nine,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Two,Alpha,C,0,,34006118451632201728,7704.0,
2019-02-25,A,Two,Beta,A,0,,1521530941635399936,10060.0,
2019-02-25,A,Two,Alpha,A,0,,73990860861636608000,11027.0,
2019-02-25,A,Two,Alpha,A,0,,52019824691630899200,6914.0,
2019-02-25,A,Two,Alpha,F,0,,81328916531634192384,9049.0,
2019-02-25,A,Two,Alpha,A,0,,4810291251634860032,9574.0,
2019-02-25,A,Two,Alpha,A,0,,33291704371635200000,10673.0,
2019-02-25,B,Two,Alpha,B,0,,36425052221634101248,,
2019-02-25,A,Six,Alpha,E,0,,46629468211634896896,5592.0,
2019-02-25,A,Two,Alpha,A,0,,15467919421633499136,7591.0,
2019-02-25,A,Two,Alpha,A,0,,65453168696634703872,2730.0,
2019-02-25,A,Eleven,Alpha,E,0,,69210859581635297280,9735.0,
2019-02-25,A,Two,Alpha,N,0,,20668211261631598592,7283.0,
2019-02-25,A,Two,Alpha,N,0,,29892649021634600960,9293.0,
2019-02-25,A,Two,Beta,A,0,,70226104386638798848,2457.0,
2019-02-25,A,Two,Alpha,A,0,,87993466941634396160,3218.0,
2019-02-25,A,Two,Alpha,N,0,,89399982141636100096,10623.0,
2019-02-25,A,Two,Beta,A,0,,25152706611629801472,10525.0,
2019-02-25,A,Two,Beta,A,0,,14644551731633000448,10060.0,
2019-02-25,A,Two,Beta,N,0,,63912171571637796864,12086.0,
2019-02-25,A,Two,Alpha,A,0,,61899878451633102848,6777.0,
2019-02-25,A,Two,Alpha,A,0,,60119408691636002816,2214.0,
2019-02-25,B,Two,Alpha,B,0,,66279127091634896896,,
2019-02-25,B,Two,Alpha,B,0,,47625246771635298304,,
2019-02-25,A,Three,Alpha,A,0,,58712176691637297152,11739.0,
2019-02-25,A,Four,Beta,B,18231129,2.3244562640999997,0,0.0,42377.46200566516
2019-02-25,A,Two,Alpha,A,0,,61424107571633102848,6777.0,
2019-02-25,A,Six,Beta,E,0,,69210859581635297280,9735.0,
